,path,emotion
2003,data/training/Actor_25/25_01_01_01_tape_angry.wav,angry
2004,data/training/Actor_25/25_01_01_01_shawl_angry.wav,angry
2005,data/training/Actor_25/25_01_01_01_have_angry.wav,angry
2006,data/training/Actor_25/25_01_01_01_met_angry.wav,angry
2007,data/training/Actor_25/25_01_01_01_luck_angry.wav,angry
2008,data/training/Actor_25/25_01_01_01_search_angry.wav,angry
2009,data/training/Actor_25/25_01_01_01_shack_angry.wav,angry
2010,data/training/Actor_25/25_01_01_01_rush_angry.wav,angry
2011,data/training/Actor_25/25_01_01_01_name_angry.wav,angry
2012,data/training/Actor_25/25_01_01_01_phone_angry.wav,angry
2013,data/training/Actor_25/25_01_01_01_five_angry.wav,angry
2014,data/training/Actor_25/25_01_01_01_lose_angry.wav,angry
2015,data/training/Actor_25/25_01_01_01_rough_angry.wav,angry
2016,data/training/Actor_25/25_01_01_01_laud_angry.wav,angry
2017,data/training/Actor_25/25_01_01_01_live_angry.wav,angry
2018,data/training/Actor_25/25_01_01_01_keg_angry.wav,angry
2019,data/training/Actor_25/25_01_01_01_which_angry.wav,angry
2020,data/training/Actor_25/25_01_01_01_mill_angry.wav,angry
2021,data/training/Actor_25/25_01_01_01_food_angry.wav,angry
2022,data/training/Actor_25/25_01_01_01_get_angry.wav,angry
2023,data/training/Actor_25/25_01_01_01_keen_angry.wav,angry
2024,data/training/Actor_25/25_01_01_01_rot_angry.wav,angry
2025,data/training/Actor_25/25_01_01_01_loaf_angry.wav,angry
2026,data/training/Actor_25/25_01_01_01_pole_angry.wav,angry
2027,data/training/Actor_25/25_01_01_01_fit_angry.wav,angry
2028,data/training/Actor_25/25_01_01_01_seize_angry.wav,angry
2029,data/training/Actor_25/25_01_01_01_germ_angry.wav,angry
2030,data/training/Actor_25/25_01_01_01_mouse_angry.wav,angry
2031,data/training/Actor_25/25_01_01_01_long_angry.wav,angry
2032,data/training/Actor_25/25_01_01_01_hole_angry.wav,angry
2033,data/training/Actor_25/25_01_01_01_pearl_angry.wav,angry
2034,data/training/Actor_25/25_01_01_01_sell_angry.wav,angry
2035,data/training/Actor_25/25_01_01_01_kick_angry.wav,angry
2036,data/training/Actor_25/25_01_01_01_tell_angry.wav,angry
2037,data/training/Actor_25/25_01_01_01_page_angry.wav,angry
2038,data/training/Actor_25/25_01_01_01_jar_angry.wav,angry
2039,data/training/Actor_25/25_01_01_01_goal_angry.wav,angry
2040,data/training/Actor_25/25_01_01_01_nice_angry.wav,angry
2041,data/training/Actor_25/25_01_01_01_gin_angry.wav,angry
2042,data/training/Actor_25/25_01_01_01_vine_angry.wav,angry
2043,data/training/Actor_25/25_01_01_01_moon_angry.wav,angry
2044,data/training/Actor_25/25_01_01_01_fat_angry.wav,angry
2045,data/training/Actor_25/25_01_01_01_kill_angry.wav,angry
2046,data/training/Actor_25/25_01_01_01_time_angry.wav,angry
2047,data/training/Actor_25/25_01_01_01_hate_angry.wav,angry
2048,data/training/Actor_25/25_01_01_01_wife_angry.wav,angry
2049,data/training/Actor_25/25_01_01_01_good_angry.wav,angry
2050,data/training/Actor_25/25_01_01_01_walk_angry.wav,angry
2051,data/training/Actor_25/25_01_01_01_sour_angry.wav,angry
2052,data/training/Actor_25/25_01_01_01_gap_angry.wav,angry
2053,data/training/Actor_25/25_01_01_01_third_angry.wav,angry
2054,data/training/Actor_25/25_01_01_01_half_angry.wav,angry
2055,data/training/Actor_25/25_01_01_01_keep_angry.wav,angry
2056,data/training/Actor_25/25_01_01_01_tip_angry.wav,angry
2057,data/training/Actor_25/25_01_01_01_week_angry.wav,angry
2058,data/training/Actor_25/25_01_01_01_pike_angry.wav,angry
2059,data/training/Actor_25/25_01_01_01_thin_angry.wav,angry
2060,data/training/Actor_25/25_01_01_01_thumb_angry.wav,angry
2061,data/training/Actor_25/25_01_01_01_whip_angry.wav,angry
2062,data/training/Actor_25/25_01_01_01_learn_angry.wav,angry
2063,data/training/Actor_25/25_01_01_01_mob_angry.wav,angry
2064,data/training/Actor_25/25_01_01_01_numb_angry.wav,angry
2065,data/training/Actor_25/25_01_01_01_pick_angry.wav,angry
2066,data/training/Actor_25/25_01_01_01_perch_angry.wav,angry
2067,data/training/Actor_25/25_01_01_01_turn_angry.wav,angry
2068,data/training/Actor_25/25_01_01_01_near_angry.wav,angry
2069,data/training/Actor_25/25_01_01_01_rag_angry.wav,angry
2070,data/training/Actor_25/25_01_01_01_ton_angry.wav,angry
2071,data/training/Actor_25/25_01_01_01_haze_angry.wav,angry
2072,data/training/Actor_25/25_01_01_01_shout_angry.wav,angry
2073,data/training/Actor_25/25_01_01_01_tough_angry.wav,angry
2074,data/training/Actor_25/25_01_01_01_wheat_angry.wav,angry
2075,data/training/Actor_25/25_01_01_01_thought_angry.wav,angry
2076,data/training/Actor_25/25_01_01_01_yes_angry.wav,angry
2077,data/training/Actor_25/25_01_01_01_yearn_angry.wav,angry
2078,data/training/Actor_25/25_01_01_01_pad_angry.wav,angry
2079,data/training/Actor_25/25_01_01_01_lore_angry.wav,angry
2080,data/training/Actor_25/25_01_01_01_soap_angry.wav,angry
2081,data/training/Actor_25/25_01_01_01_mode_angry.wav,angry
2082,data/training/Actor_25/25_01_01_01_late_angry.wav,angry
2083,data/training/Actor_25/25_01_01_01_pain_angry.wav,angry
2084,data/training/Actor_25/25_01_01_01_neat_angry.wav,angry
2085,data/training/Actor_25/25_01_01_01_shirt_angry.wav,angry
2086,data/training/Actor_25/25_01_01_01_ripe_angry.wav,angry
2087,data/training/Actor_25/25_01_01_01_note_angry.wav,angry
2088,data/training/Actor_25/25_01_01_01_witch_angry.wav,angry
2089,data/training/Actor_25/25_01_01_01_wag_angry.wav,angry
2090,data/training/Actor_25/25_01_01_01_sub_angry.wav,angry
2091,data/training/Actor_25/25_01_01_01_hit_angry.wav,angry
2092,data/training/Actor_25/25_01_01_01_sheep_angry.wav,angry
2093,data/training/Actor_25/25_01_01_01_join_angry.wav,angry
2094,data/training/Actor_25/25_01_01_01_room_angry.wav,angry
2095,data/training/Actor_25/25_01_01_01_vote_angry.wav,angry
2096,data/training/Actor_25/25_01_01_01_sure_angry.wav,angry
2097,data/training/Actor_25/25_01_01_01_south_angry.wav,angry
2098,data/training/Actor_25/25_01_01_01_life_angry.wav,angry
2099,data/training/Actor_25/25_01_01_01_merge_angry.wav,angry
2100,data/training/Actor_25/25_01_01_01_gas_angry.wav,angry
2101,data/training/Actor_25/25_01_01_01_mess_angry.wav,angry
2102,data/training/Actor_25/25_01_01_01_match_angry.wav,angry
2103,data/training/Actor_25/25_01_01_01_knock_angry.wav,angry
2104,data/training/Actor_25/25_01_01_01_talk_angry.wav,angry
2105,data/training/Actor_25/25_01_01_01_voice_angry.wav,angry
2106,data/training/Actor_25/25_01_01_01_pass_angry.wav,angry
2107,data/training/Actor_25/25_01_01_01_tire_angry.wav,angry
2108,data/training/Actor_25/25_01_01_01_peg_angry.wav,angry
2109,data/training/Actor_25/25_01_01_01_young_angry.wav,angry
2110,data/training/Actor_25/25_01_01_01_lid_angry.wav,angry
2111,data/training/Actor_25/25_01_01_01_red_angry.wav,angry
2112,data/training/Actor_25/25_01_01_01_youth_angry.wav,angry
2113,data/training/Actor_25/25_01_01_01_lean_angry.wav,angry
2114,data/training/Actor_25/25_01_01_01_puff_angry.wav,angry
2115,data/training/Actor_25/25_01_01_01_white_angry.wav,angry
2116,data/training/Actor_25/25_01_01_01_hurl_angry.wav,angry
2117,data/training/Actor_25/25_01_01_01_jail_angry.wav,angry
2118,data/training/Actor_25/25_01_01_01_tool_angry.wav,angry
2119,data/training/Actor_25/25_01_01_01_hush_angry.wav,angry
2120,data/training/Actor_25/25_01_01_01_mop_angry.wav,angry
2121,data/training/Actor_25/25_01_01_01_size_angry.wav,angry
2122,data/training/Actor_25/25_01_01_01_sail_angry.wav,angry
2123,data/training/Actor_25/25_01_01_01_nag_angry.wav,angry
2124,data/training/Actor_25/25_01_01_01_such_angry.wav,angry
2125,data/training/Actor_25/25_01_01_01_road_angry.wav,angry
2126,data/training/Actor_25/25_01_01_01_lot_angry.wav,angry
2127,data/training/Actor_25/25_01_01_01_soup_angry.wav,angry
2128,data/training/Actor_25/25_01_01_01_home_angry.wav,angry
2129,data/training/Actor_22/22_01_02_01_kids-talking_angry.wav,angry
2130,data/training/Actor_22/03-02-05-02-02-01-22_angry.wav,angry
2131,data/training/Actor_22/03-02-05-01-02-01-22_angry.wav,angry
2132,data/training/Actor_22/22_01_02_02_kids-talking_angry.wav,angry
2133,data/training/Actor_22/03-02-05-01-01-02-22_angry.wav,angry
2134,data/training/Actor_22/22_01_02_02_dogs-sitting_angry.wav,angry
2135,data/training/Actor_22/22_01_02_01_dogs-sitting_angry.wav,angry
2136,data/training/Actor_22/03-02-05-02-01-02-22_angry.wav,angry
2137,data/training/Actor_22/03-02-05-01-01-01-22_angry.wav,angry
2138,data/training/Actor_22/22_01_01_02_kids-talking_angry.wav,angry
2139,data/training/Actor_22/22_01_01_01_kids-talking_angry.wav,angry
2140,data/training/Actor_22/03-02-05-02-01-01-22_angry.wav,angry
2141,data/training/Actor_22/22_01_01_01_dogs-sitting_angry.wav,angry
2142,data/training/Actor_22/03-02-05-02-02-02-22_angry.wav,angry
2143,data/training/Actor_22/03-02-05-01-02-02-22_angry.wav,angry
2144,data/training/Actor_22/22_01_01_02_dogs-sitting_angry.wav,angry
2145,data/training/Actor_14/14_02_02_02_kids-talking_angry.wav,angry
2146,data/training/Actor_14/03-02-05-02-02-02-14_angry.wav,angry
2147,data/training/Actor_14/03-02-05-01-02-02-14_angry.wav,angry
2148,data/training/Actor_14/14_02_02_01_kids-talking_angry.wav,angry
2149,data/training/Actor_14/03-02-05-01-01-01-14_angry.wav,angry
2150,data/training/Actor_14/14_02_02_01_dogs-sitting_angry.wav,angry
2151,data/training/Actor_14/14_02_02_02_dogs-sitting_angry.wav,angry
2152,data/training/Actor_14/03-02-05-02-01-01-14_angry.wav,angry
2153,data/training/Actor_14/03-02-05-01-01-02-14_angry.wav,angry
2154,data/training/Actor_14/14_02_01_01_kids-talking_angry.wav,angry
2155,data/training/Actor_14/14_02_01_02_kids-talking_angry.wav,angry
2156,data/training/Actor_14/03-02-05-02-01-02-14_angry.wav,angry
2157,data/training/Actor_14/14_02_01_02_dogs-sitting_angry.wav,angry
2158,data/training/Actor_14/03-02-05-02-02-01-14_angry.wav,angry
2159,data/training/Actor_14/03-02-05-01-02-01-14_angry.wav,angry
2160,data/training/Actor_14/14_02_01_01_dogs-sitting_angry.wav,angry
2161,data/training/Actor_13/13_01_01_01_kids-talking_angry.wav,angry
2162,data/training/Actor_13/13_02_01_02_kids-talking_angry.wav,angry
2163,data/training/Actor_13/03-02-05-02-01-01-13_angry.wav,angry
2164,data/training/Actor_13/03-02-05-01-01-01-13_angry.wav,angry
2165,data/training/Actor_13/13_02_01_01_kids-talking_angry.wav,angry
2166,data/training/Actor_13/13_01_01_02_kids-talking_angry.wav,angry
2167,data/training/Actor_13/03-02-05-01-02-02-13_angry.wav,angry
2168,data/training/Actor_13/13_01_01_02_dogs-sitting_angry.wav,angry
2169,data/training/Actor_13/13_02_01_01_dogs-sitting_angry.wav,angry
2170,data/training/Actor_13/13_02_01_02_dogs-sitting_angry.wav,angry
2171,data/training/Actor_13/13_01_01_01_dogs-sitting_angry.wav,angry
2172,data/training/Actor_13/03-02-05-02-02-02-13_angry.wav,angry
2173,data/training/Actor_13/13_01_02_02_kids-talking_angry.wav,angry
2174,data/training/Actor_13/13_02_02_01_kids-talking_angry.wav,angry
2175,data/training/Actor_13/03-02-05-01-02-01-13_angry.wav,angry
2176,data/training/Actor_13/13_02_02_02_kids-talking_angry.wav,angry
2177,data/training/Actor_13/13_01_02_01_kids-talking_angry.wav,angry
2178,data/training/Actor_13/03-02-05-02-02-01-13_angry.wav,angry
2179,data/training/Actor_13/13_01_02_01_dogs-sitting_angry.wav,angry
2180,data/training/Actor_13/13_02_02_02_dogs-sitting_angry.wav,angry
2181,data/training/Actor_13/03-02-05-02-01-02-13_angry.wav,angry
2182,data/training/Actor_13/13_02_02_01_dogs-sitting_angry.wav,angry
2183,data/training/Actor_13/13_01_02_02_dogs-sitting_angry.wav,angry
2184,data/training/Actor_13/03-02-05-01-01-02-13_angry.wav,angry
2185,data/training/Actor_09/09_02_01_01_kids-talking_angry.wav,angry
2186,data/training/Actor_09/09_01_01_02_kids-talking_angry.wav,angry
2187,data/training/Actor_09/09_01_01_01_kids-talking_angry.wav,angry
2188,data/training/Actor_09/09_02_01_02_kids-talking_angry.wav,angry
2189,data/training/Actor_09/09_02_01_02_dogs-sitting_angry.wav,angry
2190,data/training/Actor_09/09_01_01_01_dogs-sitting_angry.wav,angry
2191,data/training/Actor_09/09_01_01_02_dogs-sitting_angry.wav,angry
2192,data/training/Actor_09/09_02_01_01_dogs-sitting_angry.wav,angry
2193,data/training/Actor_09/09_02_02_02_kids-talking_angry.wav,angry
2194,data/training/Actor_09/09_01_02_01_kids-talking_angry.wav,angry
2195,data/training/Actor_09/09_01_02_02_kids-talking_angry.wav,angry
2196,data/training/Actor_09/09_02_02_01_kids-talking_angry.wav,angry
2197,data/training/Actor_09/09_02_02_01_dogs-sitting_angry.wav,angry
2198,data/training/Actor_09/09_01_02_02_dogs-sitting_angry.wav,angry
2199,data/training/Actor_09/09_01_02_01_dogs-sitting_angry.wav,angry
2200,data/training/Actor_09/09_02_02_02_dogs-sitting_angry.wav,angry
2201,data/training/Actor_07/07_02_01_02_dogs-sitting_angry.wav,angry
2202,data/training/Actor_07/07_01_01_01_dogs-sitting_angry.wav,angry
2203,data/training/Actor_07/07_01_01_02_dogs-sitting_angry.wav,angry
2204,data/training/Actor_07/07_02_01_01_dogs-sitting_angry.wav,angry
2205,data/training/Actor_07/07_02_01_01_kids-talking_angry.wav,angry
2206,data/training/Actor_07/07_01_01_02_kids-talking_angry.wav,angry
2207,data/training/Actor_07/07_01_01_01_kids-talking_angry.wav,angry
2208,data/training/Actor_07/07_02_01_02_kids-talking_angry.wav,angry
2209,data/training/Actor_07/07_02_02_01_dogs-sitting_angry.wav,angry
2210,data/training/Actor_07/07_01_02_02_dogs-sitting_angry.wav,angry
2211,data/training/Actor_07/07_01_02_01_dogs-sitting_angry.wav,angry
2212,data/training/Actor_07/07_02_02_02_dogs-sitting_angry.wav,angry
2213,data/training/Actor_07/07_02_02_02_kids-talking_angry.wav,angry
2214,data/training/Actor_07/07_01_02_01_kids-talking_angry.wav,angry
2215,data/training/Actor_07/07_01_02_02_kids-talking_angry.wav,angry
2216,data/training/Actor_07/07_02_02_01_kids-talking_angry.wav,angry
2217,data/training/Actor_06/03-02-05-01-02-02-06_angry.wav,angry
2218,data/training/Actor_06/06_02_02_02_kids-talking_angry.wav,angry
2219,data/training/Actor_06/06_01_02_01_kids-talking_angry.wav,angry
2220,data/training/Actor_06/06_01_02_02_kids-talking_angry.wav,angry
2221,data/training/Actor_06/06_02_02_01_kids-talking_angry.wav,angry
2222,data/training/Actor_06/03-02-05-02-02-02-06_angry.wav,angry
2223,data/training/Actor_06/06_02_02_01_dogs-sitting_angry.wav,angry
2224,data/training/Actor_06/06_01_02_02_dogs-sitting_angry.wav,angry
2225,data/training/Actor_06/03-02-05-02-01-01-06_angry.wav,angry
2226,data/training/Actor_06/03-02-05-01-01-01-06_angry.wav,angry
2227,data/training/Actor_06/06_01_02_01_dogs-sitting_angry.wav,angry
2228,data/training/Actor_06/06_02_02_02_dogs-sitting_angry.wav,angry
2229,data/training/Actor_06/06_02_01_01_kids-talking_angry.wav,angry
2230,data/training/Actor_06/06_01_01_02_kids-talking_angry.wav,angry
2231,data/training/Actor_06/03-02-05-02-01-02-06_angry.wav,angry
2232,data/training/Actor_06/03-02-05-01-01-02-06_angry.wav,angry
2233,data/training/Actor_06/06_01_01_01_kids-talking_angry.wav,angry
2234,data/training/Actor_06/06_02_01_02_kids-talking_angry.wav,angry
2235,data/training/Actor_06/03-02-05-01-02-01-06_angry.wav,angry
2236,data/training/Actor_06/06_02_01_02_dogs-sitting_angry.wav,angry
2237,data/training/Actor_06/06_01_01_01_dogs-sitting_angry.wav,angry
2238,data/training/Actor_06/06_01_01_02_dogs-sitting_angry.wav,angry
2239,data/training/Actor_06/06_02_01_01_dogs-sitting_angry.wav,angry
2240,data/training/Actor_06/03-02-05-02-02-01-06_angry.wav,angry
2241,data/training/Actor_01/01_01_01_01_kids-talking_angry.wav,angry
2242,data/training/Actor_01/01_02_01_02_kids-talking_angry.wav,angry
2243,data/training/Actor_01/03-02-05-01-01-01-01_angry.wav,angry
2244,data/training/Actor_01/01_02_01_01_kids-talking_angry.wav,angry
2245,data/training/Actor_01/01_01_01_02_kids-talking_angry.wav,angry
2246,data/training/Actor_01/03-02-05-02-01-01-01_angry.wav,angry
2247,data/training/Actor_01/01_01_01_02_dogs-sitting_angry.wav,angry
2248,data/training/Actor_01/01_02_01_01_dogs-sitting_angry.wav,angry
2249,data/training/Actor_01/03-02-05-02-02-02-01_angry.wav,angry
2250,data/training/Actor_01/03-02-05-01-02-02-01_angry.wav,angry
2251,data/training/Actor_01/01_02_01_02_dogs-sitting_angry.wav,angry
2252,data/training/Actor_01/01_01_02_02_kids-talking_angry.wav,angry
2253,data/training/Actor_01/01_02_02_01_kids-talking_angry.wav,angry
2254,data/training/Actor_01/03-02-05-02-02-01-01_angry.wav,angry
2255,data/training/Actor_01/03-02-05-01-02-01-01_angry.wav,angry
2256,data/training/Actor_01/01_02_02_02_kids-talking_angry.wav,angry
2257,data/training/Actor_01/01_01_02_01_kids-talking_angry.wav,angry
2258,data/training/Actor_01/03-02-05-01-01-02-01_angry.wav,angry
2259,data/training/Actor_01/01_01_02_01_dogs-sitting_angry.wav,angry
2260,data/training/Actor_01/01_02_02_02_dogs-sitting_angry.wav,angry
2261,data/training/Actor_01/01_02_02_01_dogs-sitting_angry.wav,angry
2262,data/training/Actor_01/01_01_02_02_dogs-sitting_angry.wav,angry
2263,data/training/Actor_01/03-02-05-02-01-02-01_angry.wav,angry
2264,data/training/Actor_08/08_02_02_01_dogs-sitting_angry.wav,angry
2265,data/training/Actor_08/08_01_02_02_dogs-sitting_angry.wav,angry
2266,data/training/Actor_08/08_01_02_01_dogs-sitting_angry.wav,angry
2267,data/training/Actor_08/08_02_02_02_dogs-sitting_angry.wav,angry
2268,data/training/Actor_08/08_02_02_02_kids-talking_angry.wav,angry
2269,data/training/Actor_08/08_01_02_01_kids-talking_angry.wav,angry
2270,data/training/Actor_08/08_01_02_02_kids-talking_angry.wav,angry
2271,data/training/Actor_08/08_02_02_01_kids-talking_angry.wav,angry
2272,data/training/Actor_08/08_02_01_02_dogs-sitting_angry.wav,angry
2273,data/training/Actor_08/08_01_01_01_dogs-sitting_angry.wav,angry
2274,data/training/Actor_08/08_01_01_02_dogs-sitting_angry.wav,angry
2275,data/training/Actor_08/08_02_01_01_dogs-sitting_angry.wav,angry
2276,data/training/Actor_08/08_02_01_01_kids-talking_angry.wav,angry
2277,data/training/Actor_08/08_01_01_02_kids-talking_angry.wav,angry
2278,data/training/Actor_08/08_01_01_01_kids-talking_angry.wav,angry
2279,data/training/Actor_08/08_02_01_02_kids-talking_angry.wav,angry
2280,data/training/Actor_16/03-02-04-01-02-02-16_sad.wav,sad
2281,data/training/Actor_16/03-02-04-02-01-01-16_sad.wav,sad
2282,data/training/Actor_16/16_02_01_02_kids-talking_sad.wav,sad
2283,data/training/Actor_16/16_02_02_01_dogs-sitting_sad.wav,sad
2284,data/training/Actor_16/03-02-04-01-01-02-16_sad.wav,sad
2285,data/training/Actor_16/03-02-04-02-02-01-16_sad.wav,sad
2286,data/training/Actor_16/16_02_02_02_kids-talking_sad.wav,sad
2287,data/training/Actor_16/16_02_01_01_dogs-sitting_sad.wav,sad
2288,data/training/Actor_16/16_02_01_02_dogs-sitting_sad.wav,sad
2289,data/training/Actor_16/16_02_02_01_kids-talking_sad.wav,sad
2290,data/training/Actor_16/03-02-04-02-02-02-16_sad.wav,sad
2291,data/training/Actor_16/16_02_02_02_dogs-sitting_sad.wav,sad
2292,data/training/Actor_16/16_02_01_01_kids-talking_sad.wav,sad
2293,data/training/Actor_16/03-02-04-01-01-01-16_sad.wav,sad
2294,data/training/Actor_16/03-02-04-02-01-02-16_sad.wav,sad
2295,data/training/Actor_16/03-02-04-01-02-01-16_sad.wav,sad
2296,data/training/Actor_29/OAF_gaze_sad.wav,sad
2297,data/training/Actor_29/OAF_neat_sad.wav,sad
2298,data/training/Actor_29/OAF_mouse_sad.wav,sad
2299,data/training/Actor_29/OAF_page_sad.wav,sad
2300,data/training/Actor_29/YAF_dime_sad.wav,sad
2301,data/training/Actor_29/OAF_check_sad.wav,sad
2302,data/training/Actor_29/OAF_bite_sad.wav,sad
2303,data/training/Actor_29/YAF_pad_sad.wav,sad
2304,data/training/Actor_29/OAF_chat_sad.wav,sad
2305,data/training/Actor_29/YAF_kite_sad.wav,sad
2306,data/training/Actor_29/YAF_pike_sad.wav,sad
2307,data/training/Actor_29/OAF_knock_sad.wav,sad
2308,data/training/Actor_29/YAF_sure_sad.wav,sad
2309,data/training/Actor_29/YAF_mop_sad.wav,sad
2310,data/training/Actor_29/YAF_mode_sad.wav,sad
2311,data/training/Actor_29/OAF_late_sad.wav,sad
2312,data/training/Actor_29/YAF_phone_sad.wav,sad
2313,data/training/Actor_29/OAF_search_sad.wav,sad
2314,data/training/Actor_29/OAF_tape_sad.wav,sad
2315,data/training/Actor_29/OAF_talk_sad.wav,sad
2316,data/training/Actor_29/OAF_bean_sad.wav,sad
2317,data/training/Actor_29/OAF_king_sad.wav,sad
2318,data/training/Actor_29/YAF_shall_sad.wav,sad
2319,data/training/Actor_29/OAF_south_sad.wav,sad
2320,data/training/Actor_29/YAF_ditch_sad.wav,sad
2321,data/training/Actor_29/OAF_reach_sad.wav,sad
2322,data/training/Actor_29/OAF_hire_sad.wav,sad
2323,data/training/Actor_29/OAF_came_sad.wav,sad
2324,data/training/Actor_29/YAF_dead_sad.wav,sad
2325,data/training/Actor_29/YAF_kick_sad.wav,sad
2326,data/training/Actor_29/YAF_half_sad.wav,sad
2327,data/training/Actor_29/YAF_make_sad.wav,sad
2328,data/training/Actor_29/YAF_thin_sad.wav,sad
2329,data/training/Actor_29/YAF_base_sad.wav,sad
2330,data/training/Actor_29/YAF_size_sad.wav,sad
2331,data/training/Actor_29/OAF_room_sad.wav,sad
2332,data/training/Actor_29/OAF_fat_sad.wav,sad
2333,data/training/Actor_29/OAF_mill_sad.wav,sad
2334,data/training/Actor_29/YAF_note_sad.wav,sad
2335,data/training/Actor_29/YAF_lid_sad.wav,sad
2336,data/training/Actor_29/OAF_said_sad.wav,sad
2337,data/training/Actor_29/OAF_name_sad.wav,sad
2338,data/training/Actor_29/OAF_cause_sad.wav,sad
2339,data/training/Actor_29/YAF_sheep_sad.wav,sad
2340,data/training/Actor_29/OAF_bar_sad.wav,sad
2341,data/training/Actor_29/YAF_shirt_sad.wav,sad
2342,data/training/Actor_29/OAF_puff_sad.wav,sad
2343,data/training/Actor_29/OAF_home_sad.wav,sad
2344,data/training/Actor_29/OAF_hole_sad.wav,sad
2345,data/training/Actor_29/YAF_hate_sad.wav,sad
2346,data/training/Actor_29/OAF_sour_sad.wav,sad
2347,data/training/Actor_29/OAF_germ_sad.wav,sad
2348,data/training/Actor_29/OAF_goal_sad.wav,sad
2349,data/training/Actor_29/OAF_mop_sad.wav,sad
2350,data/training/Actor_29/OAF_ripe_sad.wav,sad
2351,data/training/Actor_29/YAF_hurl_sad.wav,sad
2352,data/training/Actor_29/OAF_hash_sad.wav,sad
2353,data/training/Actor_29/OAF_five_sad.wav,sad
2354,data/training/Actor_29/OAF_juice_sad.wav,sad
2355,data/training/Actor_29/OAF_calm_sad.wav,sad
2356,data/training/Actor_29/YAF_pick_sad.wav,sad
2357,data/training/Actor_29/YAF_death_sad.wav,sad
2358,data/training/Actor_29/YAF_loaf_sad.wav,sad
2359,data/training/Actor_29/OAF_date_sad.wav,sad
2360,data/training/Actor_29/YAF_near_sad.wav,sad
2361,data/training/Actor_29/OAF_should_sad.wav,sad
2362,data/training/Actor_29/YAF_such_sad.wav,sad
2363,data/training/Actor_29/OAF_have_sad.wav,sad
2364,data/training/Actor_29/OAF_merge_sad.wav,sad
2365,data/training/Actor_29/OAF_nice_sad.wav,sad
2366,data/training/Actor_29/YAF_burn_sad.wav,sad
2367,data/training/Actor_29/YAF_mood_sad.wav,sad
2368,data/training/Actor_29/OAF_keep_sad.wav,sad
2369,data/training/Actor_29/OAF_pad_sad.wav,sad
2370,data/training/Actor_29/OAF_fall_sad.wav,sad
2371,data/training/Actor_29/OAF_bath_sad.wav,sad
2372,data/training/Actor_29/YAF_bar_sad.wav,sad
2373,data/training/Actor_29/YAF_pain_sad.wav,sad
2374,data/training/Actor_29/OAF_lid_sad.wav,sad
2375,data/training/Actor_29/YAF_lore_sad.wav,sad
2376,data/training/Actor_29/YAF_lose_sad.wav,sad
2377,data/training/Actor_29/OAF_tell_sad.wav,sad
2378,data/training/Actor_29/YAF_bought_sad.wav,sad
2379,data/training/Actor_29/YAF_life_sad.wav,sad
2380,data/training/Actor_29/YAF_dodge_sad.wav,sad
2381,data/training/Actor_29/OAF_laud_sad.wav,sad
2382,data/training/Actor_29/YAF_raid_sad.wav,sad
2383,data/training/Actor_29/OAF_limb_sad.wav,sad
2384,data/training/Actor_29/YAF_doll_sad.wav,sad
2385,data/training/Actor_29/YAF_lease_sad.wav,sad
2386,data/training/Actor_29/OAF_mess_sad.wav,sad
2387,data/training/Actor_29/YAF_fat_sad.wav,sad
2388,data/training/Actor_29/OAF_sail_sad.wav,sad
2389,data/training/Actor_29/YAF_match_sad.wav,sad
2390,data/training/Actor_29/YAF_rose_sad.wav,sad
2391,data/training/Actor_29/YAF_read_sad.wav,sad
2392,data/training/Actor_29/YAF_bone_sad.wav,sad
2393,data/training/Actor_29/YAF_road_sad.wav,sad
2394,data/training/Actor_29/OAF_shawl_sad.wav,sad
2395,data/training/Actor_29/YAF_good_sad.wav,sad
2396,data/training/Actor_29/YAF_hit_sad.wav,sad
2397,data/training/Actor_29/YAF_kill_sad.wav,sad
2398,data/training/Actor_29/YAF_judge_sad.wav,sad
2399,data/training/Actor_29/OAF_gin_sad.wav,sad
2400,data/training/Actor_29/OAF_nag_sad.wav,sad
2401,data/training/Actor_29/YAF_boat_sad.wav,sad
2402,data/training/Actor_29/YAF_perch_sad.wav,sad
2403,data/training/Actor_29/OAF_raise_sad.wav,sad
2404,data/training/Actor_29/YAF_sub_sad.wav,sad
2405,data/training/Actor_29/OAF_chain_sad.wav,sad
2406,data/training/Actor_29/YAF_learn_sad.wav,sad
2407,data/training/Actor_29/YAF_chief_sad.wav,sad
2408,data/training/Actor_29/YAF_numb_sad.wav,sad
2409,data/training/Actor_29/OAF_live_sad.wav,sad
2410,data/training/Actor_29/OAF_book_sad.wav,sad
2411,data/training/Actor_29/OAF_sell_sad.wav,sad
2412,data/training/Actor_29/YAF_pole_sad.wav,sad
2413,data/training/Actor_29/OAF_jail_sad.wav,sad
2414,data/training/Actor_29/YAF_hall_sad.wav,sad
2415,data/training/Actor_29/OAF_luck_sad.wav,sad
2416,data/training/Actor_29/YAF_shout_sad.wav,sad
2417,data/training/Actor_29/YAF_keg_sad.wav,sad
2418,data/training/Actor_29/OAF_soap_sad.wav,sad
2419,data/training/Actor_29/YAF_shack_sad.wav,sad
2420,data/training/Actor_29/OAF_keen_sad.wav,sad
2421,data/training/Actor_29/OAF_rat_sad.wav,sad
2422,data/training/Actor_29/OAF_long_sad.wav,sad
2423,data/training/Actor_29/OAF_chair_sad.wav,sad
2424,data/training/Actor_29/YAF_rough_sad.wav,sad
